round,weighted_error,alpha,acc_on_training_data,f1_on_training_data,unweighted_error,noisy_weight,clean_weight,val_acc,val_f1
1,0.3665357142857143,2.7443322358960915,0.09825,0.017892101069883905,0.3665357142857143,0.09921428571428574,0.9007857142857145,0.097,0.017684594348222425
2,0.5578471493183632,1.9647952167511513,0.6334642857142857,0.6269892799522176,0.46048214285714284,0.22207335089623592,0.7779266491037642,0.6307857142857143,0.6239832967944408
3,0.658718789971851,1.5396346565299344,0.6334642857142857,0.6269892799522176,0.5616071428571429,0.33982923889264477,0.6601707611073553,0.6307857142857143,0.6239832967944408
4,0.7313492307520908,1.1957457683767674,0.6881964285714286,0.6855514990045692,0.6243928571428572,0.43875552327124434,0.5612444767287557,0.6845,0.681087701289927
5,0.7955994617896647,0.838210198289264,0.7052678571428571,0.7033854392630333,0.6534642857142857,0.5115803964911037,0.48841960350889635,0.6978571428571428,0.6956939131952546
6,0.7964454741044994,0.8329998167089989,0.7137857142857142,0.7116750915001308,0.7387857142857143,0.5513775445513851,0.4486224554486148,0.7065714285714285,0.7042803812442349
7,0.8057161164229198,0.7748135166112646,0.7229821428571429,0.7216574368461368,0.7327678571428572,0.5866071155400494,0.4133928844599507,0.7154285714285714,0.7140407150886041
8,0.8357333818744114,0.5704057643700211,0.727625,0.7259316747516353,0.7950178571428571,0.6168974446738338,0.38310255532616627,0.7194285714285714,0.7176061512778095
9,0.8130480763182104,0.7272858262639041,0.732875,0.731430389994818,0.7420892857142857,0.6288916321016277,0.3711083678983724,0.7240714285714286,0.722488125071928
10,0.8327013641041185,0.5923299602444976,0.7437678571428571,0.7423671774857193,0.8272857142857143,0.6530596002186212,0.34694039978137886,0.7342857142857143,0.7325198292458898
11,0.8546219798367297,0.4259027206200001,0.7458928571428571,0.7445771231507085,0.912875,0.6640029721850927,0.33599702781490737,0.7377142857142858,0.7360130389640608
12,0.8367121440881375,0.5632591103460414,0.7460892857142857,0.7446070609777887,0.8188035714285714,0.6604828654228883,0.3395171345771116,0.7382857142857143,0.7364068855238013
13,0.8326631303797255,0.5926043862589156,0.7505178571428571,0.7489762530232651,0.8003571428571429,0.6688448975217919,0.3311551024782082,0.7437857142857143,0.7416521722116455
14,0.8255101252158863,0.6430897642951834,0.7526607142857142,0.7511848226959863,0.8127857142857143,0.6795673592829705,0.3204326407170297,0.7440714285714286,0.7420458916561001
15,0.8349095117237542,0.5763949649229598,0.755375,0.7538227506098396,0.9032678571428572,0.6909868828764352,0.30901311712356494,0.7477142857142857,0.7456068519210597
16,0.8381819878362042,0.5524616532375817,0.7553035714285714,0.7538229219075421,0.8108928571428572,0.6893098138462812,0.3106901861537188,0.7471428571428571,0.7450823296900075
17,0.8344545414335913,0.5796921409525222,0.7565178571428571,0.7552355084191026,0.8628214285714285,0.6944536664133245,0.3055463335866755,0.7486428571428572,0.7468681361684284
18,0.8434930313293729,0.5127734742330703,0.7567142857142857,0.7554585510521964,0.8771785714285715,0.695708165663973,0.30429183433602713,0.7509285714285714,0.7491683464260113
19,0.8537050560618582,0.43326355869082356,0.756875,0.7555711295959642,0.8777857142857143,0.6914067205880958,0.3085932794119042,0.751,0.7491408920358253
20,0.8368891080380066,0.5619632913138428,0.7574464285714285,0.7562408924721935,0.8513571428571428,0.691630094171904,0.308369905828096,0.752,0.750199794513612
21,0.8424166211366424,0.5209045938141448,0.7598571428571429,0.7584494160706228,0.8429285714285715,0.6928122073142233,0.3071877926857767,0.7542857142857143,0.7522929338461828
22,0.8345896215153756,0.578713972947998,0.7618392857142857,0.7602715812481968,0.8979464285714286,0.6942508953819768,0.30574910461802335,0.7564285714285715,0.7541557785870014
23,0.8441476704737463,0.5078060863631462,0.7618392857142857,0.7602394483835548,0.8769464285714286,0.692306675470193,0.30769332452980713,0.7569285714285714,0.7546440440681963
24,0.8499733440577013,0.4628325728660625,0.7640178571428572,0.7624970358147676,0.8760892857142857,0.6918285926078316,0.30817140739216853,0.7572857142857143,0.7550416661681597
25,0.8263187949445994,0.6374653918907041,0.764625,0.7631828959056964,0.8658928571428571,0.6946305124821379,0.3053694875178621,0.7571428571428571,0.7550796773476377
26,0.8274374132027984,0.6296510992173376,0.765125,0.763814394685446,0.8925535714285714,0.698270493212474,0.3017295067875259,0.7566428571428572,0.7547993653004756
27,0.8295259800642756,0.6149530574160229,0.7649464285714286,0.7635824593482814,0.8451607142857143,0.6966572562719173,0.3033427437280826,0.7592142857142857,0.7573120262542437
28,0.8328661673459481,0.5911464961381403,0.76725,0.7659125810817928,0.8935178571428571,0.6979203745474312,0.30207962545256906,0.7605,0.7586335600113925
29,0.8333630062691526,0.5875730045475758,0.7670714285714286,0.7657290930727177,0.8935535714285714,0.6958969330951645,0.30410306690483546,0.7598571428571429,0.7580240376632297
30,0.843772867711899,0.5106521575930436,0.7682678571428572,0.7669104596475753,0.7973571428571429,0.6908610287908326,0.30913897120916733,0.7592142857142857,0.7572938975981203
31,0.8317390064132189,0.5992221871156815,0.770125,0.7688181769907348,0.8724285714285714,0.6982656674609289,0.30173433253907106,0.7609285714285714,0.7591044826024176
32,0.8536434457715729,0.4337567782859171,0.7718571428571429,0.7704458207276624,0.8813571428571428,0.6953224474015223,0.30467755259847773,0.7617857142857143,0.7597941741256419
33,0.834731260792865,0.5776876190879539,0.7713571428571429,0.7700233438101092,0.89375,0.6942039304013693,0.30579606959863076,0.7613571428571428,0.7594315393511142
